
longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-120.65,38.28,21.0,3095.0,681.0,1341.0,546.0,2.1382,104000.0,INLAND
-120.72,38.24,32.0,2685.0,543.0,1061.0,492.0,2.5473,101600.0,INLAND
-120.67,38.19,17.0,2967.0,611.0,1387.0,564.0,2.0417,92600.0,INLAND
-120.57,38.2,13.0,4110.0,847.0,1796.0,706.0,2.6417,122300.0,INLAND
-120.43,38.25,13.0,763.0,161.0,311.0,125.0,2.4583,112500.0,INLAND
-120.56,38.39,20.0,1326.0,307.0,563.0,237.0,2.6667,86600.0,INLAND
-120.54,38.41,21.0,1435.0,294.0,668.0,267.0,2.5667,77400.0,INLAND
-120.42,38.42,18.0,2912.0,663.0,999.0,411.0,2.7344,91900.0,INLAND
-120.41,38.33,17.0,1463.0,338.0,529.0,226.0,3.024,100900.0,INLAND
-120.55,38.31,18.0,1411.0,312.0,592.0,230.0,1.625,94700.0,INLAND
-120.57,38.35,17.0,1504.0,358.0,661.0,250.0,2.2604,84800.0,INLAND
-120.36,38.21,10.0,4300.0,845.0,1480.0,609.0,2.8208,139900.0,INLAND
-120.34,38.23,10.0,3757.0,722.0,546.0,223.0,3.75,121400.0,INLAND
-120.33,38.26,13.0,2962.0,546.0,252.0,103.0,4.4063,155800.0,INLAND
-120.34,38.25,17.0,5497.0,1056.0,997.0,408.0,2.9821,111500.0,INLAND
-120.37,38.23,13.0,4401.0,829.0,924.0,383.0,2.6942,123500.0,INLAND
-120.37,38.25,13.0,4495.0,856.0,1149.0,459.0,2.5352,113700.0,INLAND
-120.27,38.29,10.0,3486.0,695.0,298.0,124.0,3.3542,103800.0,INLAND
-120.27,38.31,13.0,3297.0,662.0,267.0,97.0,3.075,108300.0,INLAND
-120.19,38.42,11.0,1568.0,369.0,82.0,33.0,3.125,77500.0,INLAND
-121.91,39.03,48.0,1096.0,218.0,657.0,199.0,2.7841,65800.0,INLAND
-122.0,38.99,39.0,1548.0,323.0,815.0,286.0,2.9489,67500.0,INLAND
-122.13,39.0,23.0,3832.0,774.0,2435.0,747.0,2.2754,59200.0,INLAND
-121.99,39.15,17.0,6440.0,1204.0,3266.0,1142.0,2.7137,72000.0,INLAND
-122.04,39.22,27.0,1446.0,295.0,670.0,281.0,3.2625,92800.0,INLAND
-122.08,39.25,52.0,224.0,38.0,120.0,45.0,3.017,112500.0,INLAND
-122.33,39.1,10.0,266.0,62.0,154.0,49.0,2.25,75000.0,INLAND
-122.2,39.15,33.0,1064.0,174.0,434.0,147.0,3.125,108000.0,INLAND
-122.09,39.13,28.0,4169.0,895.0,2587.0,810.0,2.331,65500.0,INLAND
-122.05,39.34,44.0,1064.0,230.0,494.0,175.0,2.875,61500.0,INLAND
-122.17,39.31,35.0,2791.0,552.0,1395.0,476.0,2.5625,62700.0,INLAND
-122.51,39.3,19.0,1629.0,386.0,551.0,214.0,1.7463,68800.0,INLAND
-122.01,39.21,50.0,1592.0,372.0,781.0,307.0,2.2679,69100.0,INLAND
-122.01,39.21,52.0,1989.0,392.0,985.0,396.0,2.5556,75800.0,INLAND
-122.01,39.21,39.0,1214.0,250.0,660.0,249.0,2.4559,75000.0,INLAND
-121.96,39.3,39.0,701.0,130.0,271.0,89.0,2.1845,112500.0,INLAND
-121.65,38.03,28.0,3144.0,694.0,1095.0,482.0,3.4402,192400.0,INLAND
-121.63,38.03,17.0,2549.0,596.0,1169.0,500.0,3.6694,209400.0,INLAND
-121.63,38.04,25.0,2019.0,411.0,888.0,326.0,3.2619,183800.0,INLAND
-121.73,38.0,3.0,9217.0,1522.0,3578.0,1272.0,5.0016,189100.0,INLAND
-121.72,38.0,7.0,7957.0,1314.0,4460.0,1293.0,4.9618,156500.0,INLAND
-121.72,37.98,5.0,7105.0,1143.0,3523.0,1088.0,5.0468,168800.0,INLAND
-121.68,37.98,19.0,3388.0,599.0,1707.0,575.0,3.6411,162800.0,INLAND
-121.7,37.98,9.0,3079.0,519.0,1562.0,512.0,5.1041,172900.0,INLAND
-121.71,37.99,27.0,3861.0,718.0,2085.0,707.0,3.3558,129700.0,INLAND
-121.67,37.99,22.0,1046.0,195.0,527.0,164.0,4.375,213500.0,INLAND
-121.68,37.93,44.0,1014.0,225.0,704.0,238.0,1.6554,119400.0,INLAND
-121.7,37.94,36.0,1710.0,320.0,861.0,300.0,2.8828,131100.0,INLAND
-121.69,37.95,15.0,1850.0,441.0,1348.0,403.0,3.8125,125400.0,INLAND
-121.7,37.96,33.0,2396.0,452.0,1391.0,465.0,3.2813,151400.0,INLAND
-121.66,37.93,19.0,2055.0,358.0,1064.0,350.0,4.7426,263100.0,INLAND
-121.7,37.91,17.0,1962.0,291.0,825.0,267.0,4.8958,187100.0,INLAND
-121.7,37.93,19.0,2005.0,405.0,972.0,403.0,2.2216,156700.0,INLAND
-121.74,37.95,5.0,4980.0,774.0,2399.0,763.0,5.7104,186300.0,INLAND
-121.7,37.93,10.0,3258.0,612.0,1779.0,558.0,4.6587,152500.0,INLAND
-121.6,37.91,13.0,2479.0,394.0,1075.0,350.0,5.1017,241400.0,INLAND
-121.6,37.9,5.0,14684.0,2252.0,4276.0,1722.0,6.9051,340900.0,INLAND
-121.61,37.86,30.0,1428.0,287.0,989.0,287.0,3.691,154400.0,INLAND
-121.64,37.85,22.0,1999.0,415.0,967.0,320.0,4.4583,253900.0,INLAND
-121.8,38.01,46.0,2273.0,495.0,1088.0,447.0,2.2532,109400.0,INLAND
-121.81,38.01,47.0,1942.0,430.0,1074.0,393.0,2.2361,105100.0,INLAND
-121.81,38.01,52.0,1124.0,245.0,528.0,226.0,2.2639,128500.0,INLAND
-121.82,38.02,46.0,176.0,43.0,101.0,40.0,2.2361,93800.0,INLAND
-121.82,38.01,42.0,1017.0,253.0,798.0,266.0,2.1719,99100.0,INLAND
-121.82,38.01,50.0,1120.0,281.0,625.0,239.0,1.5988,96400.0,INLAND
-121.82,38.01,25.0,3018.0,606.0,1614.0,568.0,3.4722,127000.0,INLAND
-121.84,38.02,46.0,66.0,22.0,37.0,21.0,0.536,87500.0,INLAND
-121.78,38.01,19.0,2688.0,469.0,1216.0,422.0,4.4491,133900.0,INLAND
-121.79,38.01,17.0,4032.0,814.0,1749.0,618.0,3.1728,146800.0,INLAND
-121.79,38.0,34.0,3090.0,593.0,1588.0,566.0,3.6118,124700.0,INLAND
-121.8,38.01,44.0,3184.0,581.0,1399.0,548.0,2.7234,110200.0,INLAND
-121.8,38.01,37.0,3058.0,567.0,1351.0,523.0,3.5179,130800.0,INLAND
-121.78,38.0,8.0,2371.0,375.0,1094.0,396.0,5.3245,174500.0,INLAND
-121.77,38.01,13.0,2983.0,534.0,1417.0,510.0,3.9861,168100.0,INLAND
-121.81,37.99,18.0,2807.0,445.0,1315.0,437.0,4.8194,170400.0,INLAND
-121.81,37.99,22.0,2331.0,359.0,1086.0,340.0,5.1435,150800.0,INLAND
-121.82,37.98,13.0,3995.0,605.0,1969.0,607.0,5.0164,165200.0,INLAND
-121.82,38.01,47.0,1265.0,254.0,587.0,247.0,2.6364,93500.0,INLAND
-121.82,38.0,29.0,2070.0,452.0,985.0,420.0,2.8466,113400.0,INLAND
-121.81,38.0,37.0,2724.0,579.0,1400.0,540.0,2.905,97300.0,INLAND
-121.82,38.0,30.0,3268.0,567.0,1714.0,565.0,4.4583,131000.0,INLAND
-121.85,38.0,26.0,3364.0,570.0,1806.0,566.0,4.2647,133400.0,INLAND
-121.85,38.0,24.0,2269.0,584.0,1239.0,542.0,2.0411,100000.0,INLAND
-121.83,38.0,15.0,6365.0,1646.0,3838.0,1458.0,2.5495,103600.0,INLAND
-121.83,38.0,25.0,1710.0,288.0,799.0,259.0,4.8359,145300.0,INLAND
-121.83,37.99,23.0,1150.0,174.0,572.0,174.0,4.9167,152400.0,INLAND
-121.83,37.99,23.0,1970.0,296.0,935.0,279.0,4.4853,145900.0,INLAND
-121.83,37.99,18.0,2741.0,449.0,1507.0,460.0,4.7566,142500.0,INLAND
-121.83,38.0,8.0,2572.0,738.0,1384.0,684.0,1.7161,75800.0,INLAND
-121.84,37.99,13.0,4545.0,952.0,2188.0,901.0,3.3625,126100.0,INLAND
-121.84,37.99,15.0,2380.0,385.0,1292.0,388.0,4.6029,142600.0,INLAND
-121.83,37.99,16.0,2919.0,462.0,1456.0,453.0,5.6779,164700.0,INLAND
-121.79,38.0,36.0,1141.0,234.0,562.0,213.0,2.5893,108500.0,INLAND
-121.79,37.99,10.0,4156.0,609.0,1878.0,586.0,5.6506,178600.0,INLAND
-121.79,37.99,18.0,3646.0,534.0,1651.0,535.0,5.7321,164700.0,INLAND
-121.8,38.0,34.0,2738.0,475.0,1316.0,459.0,3.5368,122500.0,INLAND
-121.8,37.99,16.0,3077.0,465.0,1575.0,446.0,5.5,179500.0,INLAND
-121.77,37.99,4.0,5623.0,780.0,2429.0,716.0,5.4409,205100.0,INLAND
-121.88,38.03,10.0,2769.0,619.0,1045.0,469.0,4.1111,158600.0,INLAND
-121.9,38.04,36.0,1489.0,331.0,838.0,259.0,1.2024,90200.0,INLAND
-121.86,38.04,52.0,242.0,59.0,188.0,54.0,1.3958,67500.0,INLAND
-121.87,38.02,52.0,2264.0,439.0,1403.0,476.0,2.7083,99400.0,INLAND
-121.88,38.03,52.0,1225.0,250.0,725.0,231.0,2.0,101400.0,INLAND
-121.9,38.03,51.0,2982.0,689.0,1831.0,608.0,2.0034,87700.0,INLAND
-121.88,38.02,46.0,2112.0,466.0,1249.0,382.0,2.5737,87000.0,INLAND
-121.89,38.02,36.0,2707.0,550.0,1827.0,545.0,3.3371,94600.0,INLAND
-121.9,38.02,5.0,1560.0,369.0,1037.0,372.0,3.6154,181800.0,INLAND
-121.87,38.02,31.0,3644.0,746.0,2229.0,678.0,3.1389,117800.0,INLAND
-121.88,38.0,16.0,2605.0,440.0,1352.0,408.0,4.1947,140300.0,INLAND
-121.88,38.01,9.0,5329.0,1284.0,2827.0,1202.0,2.7374,150000.0,INLAND
-121.89,38.01,30.0,4114.0,743.0,1994.0,722.0,4.2227,134400.0,INLAND
-121.88,38.0,22.0,721.0,117.0,367.0,129.0,5.3098,151900.0,INLAND
-121.86,38.0,4.0,4075.0,927.0,2239.0,849.0,3.5857,165200.0,INLAND
-121.86,38.0,16.0,3216.0,464.0,1504.0,453.0,5.25,161700.0,INLAND
-121.89,37.99,4.0,2171.0,597.0,928.0,461.0,4.1016,170500.0,INLAND
-121.88,37.99,16.0,3787.0,515.0,1606.0,507.0,5.5676,174200.0,INLAND
-121.87,38.0,17.0,2713.0,442.0,1475.0,415.0,4.8542,144100.0,INLAND
-121.87,37.99,15.0,2203.0,312.0,1051.0,311.0,4.9783,163900.0,INLAND
-121.89,38.01,28.0,3639.0,751.0,2362.0,641.0,3.0042,103900.0,INLAND
-121.9,38.02,12.0,1497.0,360.0,943.0,341.0,2.1417,122200.0,INLAND
-121.9,38.01,16.0,2604.0,454.0,1696.0,481.0,4.6628,136000.0,INLAND
-121.92,38.02,8.0,2750.0,479.0,1526.0,484.0,5.102,156500.0,INLAND
-121.89,38.01,32.0,1000.0,188.0,663.0,212.0,4.0972,99200.0,INLAND
-121.9,38.01,34.0,3779.0,766.0,2356.0,722.0,3.5129,110600.0,INLAND
-121.9,38.0,14.0,1930.0,363.0,990.0,322.0,4.1094,162200.0,INLAND
-121.9,38.0,14.0,2677.0,368.0,1288.0,375.0,6.0497,177500.0,INLAND
-121.92,38.01,7.0,1632.0,248.0,879.0,262.0,6.1237,166000.0,INLAND
-121.93,38.01,9.0,2294.0,389.0,1142.0,365.0,5.3363,160800.0,INLAND
-121.93,38.02,13.0,1524.0,286.0,940.0,308.0,5.1337,154800.0,INLAND
-121.95,38.03,5.0,5526.0,,3207.0,1012.0,4.0767,143100.0,INLAND
-121.94,38.03,27.0,1654.0,478.0,1141.0,420.0,1.4871,87100.0,INLAND
-121.96,38.02,35.0,2691.0,542.0,1409.0,505.0,3.016,95300.0,INLAND
-121.95,38.02,9.0,3360.0,833.0,2041.0,810.0,2.1013,100700.0,INLAND
-121.94,38.02,29.0,5765.0,1170.0,3266.0,1131.0,2.7907,113900.0,INLAND
-121.92,38.03,16.0,2176.0,464.0,1410.0,434.0,3.5436,100200.0,INLAND
-121.92,38.02,16.0,1840.0,355.0,1288.0,338.0,4.2067,125000.0,INLAND
-121.91,38.02,15.0,2966.0,558.0,1687.0,527.0,3.4817,129800.0,INLAND
-121.97,38.04,38.0,2505.0,554.0,1595.0,498.0,2.5833,83500.0,INLAND
-121.97,38.03,17.0,3685.0,685.0,1939.0,649.0,3.7043,139800.0,INLAND
-121.98,38.05,31.0,2810.0,518.0,1640.0,503.0,3.3661,98500.0,INLAND
-122.02,38.02,44.0,1465.0,247.0,817.0,237.0,4.8693,156900.0,NEAR BAY
-122.0,38.03,4.0,2341.0,408.0,1235.0,431.0,6.0424,165900.0,INLAND
-122.14,38.02,44.0,1625.0,432.0,825.0,385.0,2.0523,133900.0,NEAR BAY
-122.14,38.03,42.0,118.0,34.0,54.0,30.0,2.5795,225000.0,NEAR BAY
-122.13,38.02,52.0,2378.0,508.0,940.0,451.0,2.9583,166000.0,NEAR BAY
-122.13,38.01,48.0,2123.0,494.0,859.0,474.0,1.8523,144800.0,NEAR BAY
-122.14,38.01,50.0,1760.0,341.0,741.0,316.0,4.5,178300.0,NEAR BAY
-122.13,38.01,51.0,1262.0,309.0,608.0,298.0,2.1974,139300.0,NEAR BAY
-122.13,38.0,33.0,2821.0,652.0,1206.0,640.0,2.5481,150800.0,NEAR BAY
-122.16,38.02,40.0,1800.0,290.0,761.0,277.0,5.1265,196100.0,NEAR BAY
-122.11,38.01,39.0,1313.0,306.0,575.0,231.0,3.1711,116100.0,NEAR BAY
-122.11,38.01,41.0,1345.0,272.0,718.0,283.0,3.3831,129400.0,NEAR BAY
-122.12,38.0,20.0,6992.0,1404.0,3221.0,1334.0,4.2042,166400.0,NEAR BAY
-122.12,38.01,50.0,1300.0,263.0,691.0,239.0,3.9519,126500.0,NEAR BAY
-122.12,38.01,50.0,1738.0,355.0,837.0,363.0,3.609,135700.0,NEAR BAY
-122.12,38.01,42.0,2225.0,367.0,864.0,381.0,4.1189,172400.0,NEAR BAY
-122.09,38.02,37.0,1742.0,339.0,1128.0,345.0,3.8824,113700.0,NEAR BAY
-122.1,38.02,28.0,4308.0,824.0,2086.0,776.0,3.6523,159700.0,NEAR BAY
-122.07,38.0,37.0,978.0,202.0,462.0,184.0,3.625,156300.0,NEAR BAY
-122.09,38.0,6.0,10191.0,1882.0,4377.0,1789.0,5.2015,204200.0,NEAR BAY
-122.11,38.0,9.0,3424.0,583.0,1460.0,543.0,5.76,212600.0,NEAR BAY
-122.08,37.99,19.0,4657.0,739.0,1914.0,732.0,5.0509,199900.0,NEAR BAY
-122.09,37.99,19.0,3073.0,506.0,1773.0,493.0,5.4496,205400.0,NEAR BAY
-122.11,37.99,16.0,3913.0,710.0,1782.0,676.0,5.1297,206700.0,NEAR BAY
-122.11,37.99,10.0,2864.0,514.0,1300.0,507.0,4.3875,287700.0,NEAR BAY
-122.08,37.97,9.0,2643.0,439.0,1105.0,467.0,6.6579,245200.0,NEAR BAY
-122.09,37.97,5.0,5303.0,779.0,2017.0,727.0,6.9961,294100.0,NEAR BAY
-122.11,37.98,11.0,4371.0,679.0,1790.0,660.0,6.135,297300.0,NEAR BAY
-122.09,37.98,14.0,5381.0,871.0,2296.0,872.0,5.6875,211000.0,NEAR BAY
-122.12,37.99,33.0,1660.0,277.0,741.0,261.0,4.675,225400.0,NEAR BAY
-122.1,37.97,18.0,4326.0,655.0,1753.0,646.0,5.6931,269600.0,NEAR BAY
-122.1,37.96,20.0,3796.0,650.0,1679.0,611.0,4.3571,228200.0,NEAR BAY
-122.1,37.96,25.0,1374.0,206.0,569.0,235.0,6.3699,235500.0,NEAR BAY
-122.07,37.99,28.0,3310.0,574.0,1811.0,597.0,4.5401,166900.0,NEAR BAY
-122.07,37.98,12.0,6915.0,1639.0,2940.0,1468.0,4.0154,186100.0,NEAR BAY
-122.07,37.97,20.0,1705.0,353.0,856.0,341.0,3.7262,211800.0,NEAR BAY
-122.07,37.96,34.0,1692.0,290.0,836.0,289.0,5.0172,197100.0,NEAR BAY
-122.06,37.96,37.0,1784.0,313.0,788.0,304.0,4.2917,189600.0,NEAR BAY
-122.08,37.96,21.0,9135.0,1534.0,3748.0,1502.0,6.0859,266000.0,NEAR BAY
-122.06,37.95,36.0,2213.0,386.0,950.0,370.0,4.7386,186400.0,NEAR BAY
-122.07,37.95,39.0,2199.0,388.0,1025.0,385.0,4.5893,190000.0,NEAR BAY
-122.08,37.95,24.0,3173.0,548.0,1351.0,536.0,5.0672,243000.0,NEAR BAY
-122.08,37.95,33.0,1043.0,157.0,425.0,148.0,4.8702,235600.0,NEAR BAY
-122.07,37.96,37.0,1217.0,199.0,552.0,194.0,5.0445,196200.0,NEAR BAY
-122.06,37.96,10.0,7136.0,1691.0,2959.0,1507.0,3.9816,182000.0,NEAR BAY
-122.05,37.95,34.0,1408.0,277.0,738.0,269.0,4.175,169400.0,NEAR BAY
-122.05,37.94,22.0,4162.0,1194.0,1804.0,1185.0,2.5459,179300.0,NEAR BAY
-122.06,37.94,19.0,4005.0,972.0,1896.0,893.0,2.5268,235700.0,NEAR BAY
-122.07,37.94,36.0,2639.0,488.0,1111.0,476.0,3.5057,205100.0,NEAR BAY
-122.07,37.94,30.0,1260.0,276.0,707.0,221.0,2.892,220800.0,NEAR BAY
-122.08,37.93,35.0,4043.0,689.0,1832.0,662.0,5.0761,233200.0,NEAR BAY
-122.08,37.94,44.0,2185.0,357.0,943.0,366.0,4.725,232100.0,NEAR BAY
-122.07,37.94,43.0,1454.0,234.0,683.0,258.0,4.475,265700.0,NEAR BAY
-122.09,37.95,32.0,1339.0,209.0,601.0,209.0,6.0265,247900.0,NEAR BAY
-122.09,37.94,29.0,6895.0,1022.0,2634.0,1022.0,6.1922,273200.0,NEAR BAY
-122.04,38.0,16.0,3077.0,733.0,1447.0,709.0,3.2484,91100.0,NEAR BAY
-122.04,37.99,32.0,1504.0,279.0,749.0,267.0,3.2,134500.0,NEAR BAY
-122.04,37.99,36.0,2765.0,495.0,1478.0,441.0,4.125,136200.0,NEAR BAY
-122.05,37.97,16.0,60.0,10.0,65.0,19.0,6.1359,250000.0,NEAR BAY
-122.06,37.99,16.0,2445.0,469.0,721.0,474.0,2.8043,87500.0,NEAR BAY
-122.06,37.99,17.0,1319.0,316.0,384.0,269.0,1.8229,137500.0,NEAR BAY
-122.05,38.0,36.0,2476.0,472.0,1213.0,393.0,3.7333,136400.0,NEAR BAY
-122.05,38.0,16.0,1085.0,217.0,356.0,232.0,2.3462,75000.0,NEAR BAY
-122.03,37.98,16.0,1209.0,477.0,627.0,482.0,1.3894,156300.0,NEAR BAY
-122.04,37.97,10.0,974.0,316.0,631.0,286.0,2.3152,140600.0,NEAR BAY
-122.03,38.0,25.0,3577.0,581.0,1753.0,593.0,5.7295,178300.0,NEAR BAY
-122.03,38.01,27.0,3228.0,562.0,1666.0,588.0,4.5707,175900.0,NEAR BAY
-122.04,37.99,38.0,2675.0,541.0,1378.0,480.0,3.8897,139900.0,NEAR BAY
-122.03,37.98,45.0,2842.0,567.0,1261.0,535.0,3.6042,138200.0,NEAR BAY
-122.02,38.0,28.0,2965.0,533.0,1591.0,472.0,4.6375,178200.0,NEAR BAY
-122.03,37.99,35.0,3103.0,537.0,1614.0,566.0,4.9022,169300.0,NEAR BAY
-122.02,37.99,37.0,2247.0,416.0,1237.0,397.0,4.45,161900.0,NEAR BAY
-122.03,37.99,37.0,1755.0,327.0,882.0,350.0,4.59,166600.0,NEAR BAY
-122.03,37.98,44.0,1254.0,252.0,498.0,217.0,3.4531,148900.0,NEAR BAY
-122.01,37.98,25.0,1476.0,336.0,777.0,297.0,3.5179,165500.0,NEAR BAY
-122.01,37.98,29.0,2001.0,373.0,956.0,370.0,4.317,194000.0,NEAR BAY
-122.0,37.98,32.0,1013.0,169.0,436.0,173.0,5.1118,226900.0,INLAND
-122.0,37.97,27.0,2491.0,428.0,1171.0,431.0,5.1021,202800.0,INLAND
-122.01,37.97,32.0,3012.0,527.0,1288.0,512.0,3.6449,211500.0,NEAR BAY
-122.02,37.98,40.0,1797.0,401.0,756.0,369.0,2.8456,165500.0,NEAR BAY
-122.02,37.98,37.0,1474.0,343.0,782.0,331.0,3.4187,161700.0,NEAR BAY
-122.0,37.99,28.0,4035.0,641.0,1881.0,659.0,5.4607,192300.0,INLAND
-122.0,37.98,31.0,2030.0,337.0,867.0,341.0,5.0915,193200.0,INLAND
-121.99,37.98,23.0,2293.0,411.0,969.0,399.0,4.4536,184000.0,INLAND
-121.99,37.97,28.0,2839.0,428.0,1372.0,443.0,6.2135,217200.0,INLAND
-122.0,37.98,35.0,1192.0,201.0,535.0,172.0,4.9219,182000.0,INLAND
-122.0,37.98,36.0,404.0,77.0,237.0,88.0,4.525,161300.0,INLAND
-122.01,37.98,34.0,1256.0,267.0,638.0,252.0,4.0507,161000.0,NEAR BAY
-122.01,37.99,28.0,1900.0,401.0,918.0,351.0,3.7841,144900.0,NEAR BAY
-121.95,37.96,18.0,2739.0,393.0,1072.0,374.0,6.1436,259500.0,INLAND
-121.97,37.97,27.0,1691.0,289.0,807.0,296.0,6.1168,210500.0,INLAND
-121.97,37.97,24.0,1330.0,183.0,656.0,205.0,5.0092,244100.0,INLAND
-121.97,37.96,28.0,1433.0,290.0,877.0,313.0,4.7891,184800.0,INLAND
-121.96,37.96,28.0,1838.0,273.0,899.0,270.0,5.2145,229200.0,INLAND
-121.96,37.95,7.0,3418.0,740.0,1583.0,676.0,3.6133,196100.0,INLAND
-121.98,37.96,22.0,2987.0,,1420.0,540.0,3.65,204100.0,INLAND
-121.97,37.97,26.0,1977.0,264.0,817.0,273.0,5.7512,240200.0,INLAND
-121.98,37.97,26.0,2714.0,390.0,1232.0,409.0,5.9617,231100.0,INLAND
-121.98,37.97,26.0,2738.0,428.0,1316.0,430.0,5.2442,213200.0,INLAND
-121.99,37.97,22.0,2823.0,509.0,1271.0,474.0,5.1333,207200.0,INLAND
-121.99,37.97,30.0,3320.0,589.0,1470.0,543.0,4.6071,184100.0,INLAND
-122.0,37.96,32.0,3364.0,666.0,1980.0,678.0,3.7,179000.0,INLAND
-122.0,37.96,28.0,4071.0,713.0,2033.0,647.0,4.5833,190700.0,INLAND
-121.96,37.95,13.0,3216.0,765.0,1627.0,715.0,3.0859,167800.0,INLAND
-121.97,37.95,8.0,4253.0,709.0,1883.0,662.0,5.431,246700.0,INLAND
-121.98,37.96,12.0,5048.0,1122.0,2209.0,1014.0,3.1573,126700.0,INLAND
-121.99,37.96,16.0,3324.0,479.0,1470.0,461.0,7.6166,260400.0,INLAND
-121.99,37.96,17.0,2756.0,423.0,1228.0,426.0,5.5872,200600.0,INLAND
-121.98,37.95,14.0,6290.0,854.0,2724.0,820.0,6.7371,267400.0,INLAND
-121.98,37.95,16.0,2984.0,406.0,1317.0,397.0,6.7821,265900.0,INLAND
-122.01,37.97,34.0,3259.0,498.0,1250.0,478.0,5.3794,206200.0,NEAR BAY
-122.02,37.97,36.0,2342.0,436.0,1191.0,416.0,4.0,171000.0,NEAR BAY
-122.03,37.97,45.0,1613.0,338.0,865.0,336.0,3.25,151100.0,NEAR BAY
-122.04,37.97,26.0,2470.0,626.0,1174.0,573.0,2.9861,160900.0,NEAR BAY
-122.03,37.97,20.0,3968.0,931.0,2629.0,903.0,2.9915,166700.0,NEAR BAY
-122.04,37.96,16.0,2913.0,723.0,1705.0,693.0,2.9097,106300.0,NEAR BAY
-122.04,37.97,21.0,6445.0,1839.0,3621.0,1735.0,2.5841,112500.0,NEAR BAY
-122.04,37.97,39.0,1323.0,245.0,705.0,261.0,3.1968,151000.0,NEAR BAY
-122.04,37.96,20.0,1143.0,346.0,578.0,298.0,2.2411,151800.0,NEAR BAY
-122.05,37.96,35.0,2190.0,384.0,1154.0,401.0,3.8456,159800.0,NEAR BAY
-122.04,37.96,28.0,1207.0,252.0,724.0,252.0,3.6964,165700.0,NEAR BAY
-122.04,37.96,27.0,2587.0,729.0,1500.0,623.0,1.837,175000.0,NEAR BAY
-122.05,37.95,27.0,3513.0,791.0,1875.0,694.0,3.1838,182000.0,NEAR BAY
-122.05,37.95,20.0,563.0,107.0,246.0,123.0,5.4482,190800.0,NEAR BAY
-122.01,37.95,8.0,3866.0,539.0,1555.0,513.0,6.0901,298200.0,NEAR BAY
-122.02,37.96,25.0,2615.0,368.0,935.0,366.0,6.6727,305100.0,NEAR BAY
-122.03,37.96,20.0,2636.0,691.0,1142.0,627.0,2.1083,162500.0,NEAR BAY
-122.03,37.95,14.0,3287.0,793.0,1601.0,716.0,3.1719,220500.0,NEAR BAY
-122.02,37.95,25.0,1205.0,260.0,608.0,272.0,2.4519,208300.0,NEAR BAY
-122.03,37.95,32.0,1955.0,313.0,804.0,317.0,4.9485,202300.0,NEAR BAY
-122.02,37.95,22.0,3526.0,510.0,1660.0,508.0,5.6642,237000.0,NEAR BAY
-122.02,37.94,23.0,3516.0,661.0,1465.0,623.0,4.2569,213100.0,NEAR BAY
-122.01,37.94,23.0,3741.0,,1339.0,499.0,6.7061,322300.0,NEAR BAY
-122.02,37.94,19.0,3192.0,612.0,1317.0,594.0,4.125,267100.0,NEAR BAY
-122.01,37.94,26.0,1619.0,224.0,706.0,220.0,6.0704,268000.0,NEAR BAY
-122.01,37.94,18.0,2077.0,298.0,937.0,292.0,6.3809,273600.0,NEAR BAY
-122.0,37.95,9.0,2214.0,256.0,848.0,239.0,6.8145,339200.0,INLAND
-122.01,37.93,25.0,2652.0,335.0,1062.0,334.0,7.5898,330200.0,NEAR BAY
-122.04,37.95,33.0,1653.0,334.0,814.0,328.0,3.1406,163100.0,NEAR BAY
-122.04,37.94,24.0,5732.0,873.0,2444.0,888.0,5.6292,231400.0,NEAR BAY
-122.05,37.94,22.0,2105.0,354.0,993.0,365.0,4.6602,227800.0,NEAR BAY
-122.04,37.95,29.0,866.0,138.0,341.0,133.0,4.7188,197100.0,NEAR BAY
-122.05,37.95,22.0,5175.0,1213.0,2804.0,1091.0,2.85,144600.0,NEAR BAY
-122.03,37.94,21.0,5541.0,776.0,2214.0,737.0,5.5777,279300.0,NEAR BAY
-122.03,37.93,21.0,4712.0,624.0,1773.0,615.0,6.0918,344800.0,NEAR BAY
-122.05,37.93,5.0,4274.0,1153.0,1503.0,881.0,4.0473,266500.0,NEAR BAY
-122.05,37.93,15.0,7803.0,1603.0,2957.0,1546.0,4.45,184900.0,NEAR BAY
-122.05,37.92,14.0,12713.0,2558.0,4741.0,2412.0,4.7094,234700.0,NEAR BAY
-122.02,37.92,26.0,5077.0,640.0,1872.0,636.0,7.4713,351200.0,NEAR BAY
-122.03,37.92,23.0,3318.0,408.0,1124.0,393.0,6.5847,358800.0,NEAR BAY
-122.01,37.91,21.0,10093.0,1269.0,3645.0,1219.0,7.6877,367700.0,NEAR BAY
-122.03,37.91,29.0,5438.0,871.0,2310.0,890.0,5.0362,275300.0,NEAR BAY
-122.06,37.91,15.0,5393.0,1422.0,2133.0,1288.0,4.1612,232800.0,NEAR BAY
-122.06,37.9,25.0,5869.0,1685.0,2669.0,1554.0,2.6998,216100.0,NEAR BAY
-122.06,37.89,21.0,4985.0,1590.0,2575.0,1458.0,3.1002,114300.0,NEAR BAY
-122.07,37.93,45.0,1544.0,244.0,614.0,238.0,5.0255,226000.0,NEAR BAY
-122.07,37.93,25.0,7201.0,1521.0,3264.0,1433.0,3.7433,252100.0,NEAR BAY
